random_module_id	n_pathways	delta_mean_logratio_S_minus_M	abs_delta_ge_true	same_direction_as_true	p_exact	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
random_00443	6	0.278289426571	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;P621-PWY: nylon-6 oligomer degradation;PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5392: reductive TCA cycle II
random_00444	6	0.290079390647	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-5994: palmitate biosynthesis (type I fatty acid synthase);PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5705: allantoin degradation to glyoxylate III
random_00445	6	0.35682595976	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5415: catechol degradation I (meta-cleavage pathway);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00446	6	0.355579347288	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle;PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;PWY-5130: 2-oxobutanoate degradation I;PWY-5705: allantoin degradation to glyoxylate III
random_00447	6	0.412847454831	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle;P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-7807: glyphosate degradation III
random_00448	6	0.282571820101	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-6182: superpathway of salicylate degradation;PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00449	6	0.349862289574	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-5088: L-glutamate degradation VIII (to propanoate);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00450	6	0.323399515244	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-7000: kanamycin biosynthesis;PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY0-1533: methylphosphonate degradation I
random_00451	6	0.372830533715	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;P621-PWY: nylon-6 oligomer degradation;P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5392: reductive TCA cycle II
random_00452	6	0.299221342008	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;URSIN-PWY: ureide biosynthesis;PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-7874: L-threonate degradation
random_00453	6	0.366706153325	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY66-367: ketogenesis;PWY-2941: L-lysine biosynthesis II;HISDEG-PWY: L-histidine degradation I;PWY-5130: 2-oxobutanoate degradation I;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00454	6	0.454493529454	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5705: allantoin degradation to glyoxylate III
random_00455	6	0.325700756006	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-7807: glyphosate degradation III
random_00456	6	0.302379064484	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5417: catechol degradation III (ortho-cleavage pathway);PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5705: allantoin degradation to glyoxylate III
random_00457	6	0.333750907122	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-7031: protein N-glycosylation (bacterial);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00458	6	0.454447910336	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide);PWY-2941: L-lysine biosynthesis II;HISDEG-PWY: L-histidine degradation I;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00459	6	0.405915338726	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-5088: L-glutamate degradation VIII (to propanoate);P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;PWY-5497: purine nucleobases degradation II (anaerobic);PWY0-1533: methylphosphonate degradation I
random_00460	6	0.356682026204	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5705: allantoin degradation to glyoxylate III
random_00461	6	0.323586389944	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-8173: anteiso-branched-chain fatty acid biosynthesis;PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-7807: glyphosate degradation III
random_00462	6	0.336752334739	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-7268: cytosolic NADPH production (yeast);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00463	6	0.355308501066	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-8190: L-glutamate degradation XI (reductive Stickland reaction);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY0-1533: methylphosphonate degradation I
random_00464	6	0.214217401678	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis;PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00465	6	0.323536664589	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate;PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00466	6	0.387848931363	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY66-367: ketogenesis;PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY0-1533: methylphosphonate degradation I
random_00467	6	0.287147387679	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5028: L-histidine degradation II;PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;PWY-5130: 2-oxobutanoate degradation I;PWY-5392: reductive TCA cycle II
random_00468	6	0.25318907368	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00469	6	0.393477066619	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-7389: superpathway of anaerobic energy metabolism (invertebrates);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00470	6	0.384159966014	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-6562: norspermidine biosynthesis;P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12)
random_00471	6	0.382393512943	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6328: L-lysine degradation X;P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12)
random_00472	6	0.302470253512	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-6215: 4-chlorobenzoate degradation;PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY0-1533: methylphosphonate degradation I
random_00473	6	0.329317021414	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5028: L-histidine degradation II;PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12)
random_00474	6	0.363203526351	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-7820: teichuronic acid biosynthesis (B. subtilis 168);P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00475	6	0.297711934123	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast);PWY-4984: urea cycle;HISDEG-PWY: L-histidine degradation I;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)
random_00476	6	0.346324691893	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7268: cytosolic NADPH production (yeast);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00477	6	0.197203224134	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-6185: 4-methylcatechol degradation (ortho cleavage);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00478	6	0.469049271805	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6185: 4-methylcatechol degradation (ortho cleavage);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)
random_00479	6	0.331874659799	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-5913: partial TCA cycle (obligate autotrophs);PWY0-1533: methylphosphonate degradation I
random_00480	6	0.251392994509	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-1501: mandelate degradation I;PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00481	6	0.308414692682	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6641: superpathway of sulfolactate degradation;PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-7874: L-threonate degradation
random_00482	6	0.256395840655	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate;PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12)
random_00483	6	0.406566133712	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast;P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-7807: glyphosate degradation III
random_00484	6	0.353396651383	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-8173: anteiso-branched-chain fatty acid biosynthesis;PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00485	6	0.28087776839	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway);PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)
random_00486	6	0.412819606855	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6920: 6-gingerol analog biosynthesis (engineered);P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00487	6	0.372949775799	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00488	6	0.380130546995	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);HISDEG-PWY: L-histidine degradation I;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5392: reductive TCA cycle II
random_00489	6	0.347558657282	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate;PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5705: allantoin degradation to glyoxylate III
random_00490	6	0.344279797605	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-7039: phosphatidate metabolism, as a signaling molecule;PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)
random_00491	6	0.303265989898	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY66-388: ceramide degradation by &alpha;-oxidation;PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-7807: glyphosate degradation III
random_00492	6	0.301336980015	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-922: mevalonate pathway I (eukaryotes and bacteria);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-5497: purine nucleobases degradation II (anaerobic);PWY0-1533: methylphosphonate degradation I
random_00493	6	0.41701857522	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-5265: peptidoglycan biosynthesis II (staphylococci);P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY0-1533: methylphosphonate degradation I
random_00494	6	0.304261956895	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6641: superpathway of sulfolactate degradation;PWY-4984: urea cycle;HISDEG-PWY: L-histidine degradation I;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)
random_00495	6	0.282097054085	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6396: superpathway of 2,3-butanediol biosynthesis;PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-5130: 2-oxobutanoate degradation I;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00496	6	0.252064050725	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-7389: superpathway of anaerobic energy metabolism (invertebrates);PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-7807: glyphosate degradation III
random_00497	6	0.284033737609	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-6215: 4-chlorobenzoate degradation;PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00498	6	0.31896143099	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5028: L-histidine degradation II;PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;PWY-5130: 2-oxobutanoate degradation I;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)
random_00499	6	0.511015589111	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-6518: bile acids epimerization;NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-7807: glyphosate degradation III
random_00500	6	0.389890880132	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast);PWY-2941: L-lysine biosynthesis II;PWY-5030: L-histidine degradation III;PWY-5913: partial TCA cycle (obligate autotrophs);PWY0-1533: methylphosphonate degradation I
random_00501	6	0.311739698897	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY490-3: nitrate reduction VI (assimilatory);PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-7874: L-threonate degradation
random_00502	6	0.487462271814	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)
random_00503	6	0.377145339268	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	FUCCAT-PWY: fucose degradation;P621-PWY: nylon-6 oligomer degradation;P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5705: allantoin degradation to glyoxylate III
