cohort	membership	random_module_id	n_pathways	contrast	delta_mean	abs_delta_ge_true	same_direction_as_true	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
LoombaR_2017	conservative	random_02069	5	F3_F4_minus_F0_F2	0.0054902580289866165	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6125;POLYAMINSYN3-PWY;PWY-5505;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02070	5	F3_F4_minus_F0_F2	-0.18782290723000106	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PANTO-PWY;POLYAMINSYN3-PWY;GOLPDLCAT-PWY;PWY-7616;PWY-6562
LoombaR_2017	conservative	random_02071	5	F3_F4_minus_F0_F2	0.04817493511293147	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;PWY-5367;PWY-5505;PWY-7279;PWY-7371
LoombaR_2017	conservative	random_02072	5	F3_F4_minus_F0_F2	0.18465613200498598	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6125;PWY-5138;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-5004
LoombaR_2017	conservative	random_02073	5	F3_F4_minus_F0_F2	-0.4727031424905066	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6317;POLYAMINSYN3-PWY;TEICHOICACID-PWY;PWY-7279;PWY-6876
LoombaR_2017	conservative	random_02074	5	F3_F4_minus_F0_F2	-0.43011839567824683	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6317;PWY-5367;PWY-5505;PWY-7279;PWY-101
LoombaR_2017	conservative	random_02075	5	F3_F4_minus_F0_F2	-0.27146045141799036	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLYCOGENSYNTH-PWY;PWY-7392;PWY-5505;PWY-7279;PWY-5415
LoombaR_2017	conservative	random_02076	5	F3_F4_minus_F0_F2	-0.11648600154227129	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	TRPSYN-PWY;P42-PWY;GOLPDLCAT-PWY;PWY-7616;PWY-6562
LoombaR_2017	conservative	random_02077	5	F3_F4_minus_F0_F2	-0.0001974358884897498	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6703;PWY-7392;PWY-5505;PWY-7616;PWY-6435
LoombaR_2017	conservative	random_02078	5	F3_F4_minus_F0_F2	-0.2833292574279769	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLYCOGENSYNTH-PWY;PWY-5367;PWY-5505;PROPFERM-PWY;PWY-7371
LoombaR_2017	conservative	random_02079	5	F3_F4_minus_F0_F2	-0.21130717791369769	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	TRPSYN-PWY;PWY-5367;TEICHOICACID-PWY;PROPFERM-PWY;PWY490-3
LoombaR_2017	conservative	random_02080	5	F3_F4_minus_F0_F2	-0.28482830149293203	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;PWY-6590;TEICHOICACID-PWY;PWY-7616;PWY66-367
LoombaR_2017	conservative	random_02081	5	F3_F4_minus_F0_F2	0.05712639809728248	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6703;PWY-6590;GOLPDLCAT-PWY;PWY-7279;PWY-7371
LoombaR_2017	conservative	random_02082	5	F3_F4_minus_F0_F2	0.11090491006553993	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6147;PWY-5367;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-5392
LoombaR_2017	conservative	random_02083	5	F3_F4_minus_F0_F2	-0.12711508228763346	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	NONOXIPENT-PWY;PWY-6590;GOLPDLCAT-PWY;PWY-7616;PWY66-367
LoombaR_2017	conservative	random_02084	5	F3_F4_minus_F0_F2	-0.25277091404902485	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	ARGSYNBSUB-PWY;P42-PWY;TEICHOICACID-PWY;PWY-7279;PWY-6785
LoombaR_2017	conservative	random_02085	5	F3_F4_minus_F0_F2	-0.2318970714670412	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;P108-PWY;GOLPDLCAT-PWY;PWY-7616;PWY66-367
LoombaR_2017	conservative	random_02086	5	F3_F4_minus_F0_F2	-0.19130065912920813	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-5367;TEICHOICACID-PWY;PROPFERM-PWY;PWY-6876
LoombaR_2017	conservative	random_02087	5	F3_F4_minus_F0_F2	0.1396797640656411	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;PWY-5138;TEICHOICACID-PWY;PROPFERM-PWY;PWY-7371
LoombaR_2017	conservative	random_02088	5	F3_F4_minus_F0_F2	-0.19880720766652793	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-4242;PWY-5138;PWY-5505;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02089	5	F3_F4_minus_F0_F2	-0.20680969391553639	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;PWY-5863;PWY-5505;PROPFERM-PWY;PWY-6785
LoombaR_2017	conservative	random_02090	5	F3_F4_minus_F0_F2	0.050447297111237965	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;PWY-5367;PWY-5505;PWY-7616;PWY66-367
LoombaR_2017	conservative	random_02091	5	F3_F4_minus_F0_F2	-0.08640234652510426	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6168;PWY-5138;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-6876
LoombaR_2017	conservative	random_02092	5	F3_F4_minus_F0_F2	-0.3121286260091045	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLUTORN-PWY;P42-PWY;PWY-5505;PWY-7279;PWY-6562
LoombaR_2017	conservative	random_02093	5	F3_F4_minus_F0_F2	-0.20400283406375586	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	TRPSYN-PWY;POLYAMINSYN3-PWY;GOLPDLCAT-PWY;PWY-7616;PWY-7371
LoombaR_2017	conservative	random_02094	5	F3_F4_minus_F0_F2	0.03666730152261266	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;PWY-6590;PWY-5505;PWY-7279;PWY-6785
LoombaR_2017	conservative	random_02095	5	F3_F4_minus_F0_F2	-0.22812619348825347	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;PWY-6590;GOLPDLCAT-PWY;PWY-7616;PWY-5415
LoombaR_2017	conservative	random_02096	5	F3_F4_minus_F0_F2	-0.16339159933129555	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	NONOXIPENT-PWY;P108-PWY;PWY-5505;PWY-7616;PWY-5004
LoombaR_2017	conservative	random_02097	5	F3_F4_minus_F0_F2	-0.23396266725204384	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;PWY-5138;PWY-5505;PWY-7279;PWY-6562
LoombaR_2017	conservative	random_02098	5	F3_F4_minus_F0_F2	-0.029620346888545868	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6703;PWY-6590;PWY-5505;PROPFERM-PWY;PWY-6562
LoombaR_2017	conservative	random_02099	5	F3_F4_minus_F0_F2	0.07740689754052799	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7220;PWY-5138;PWY-5505;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02100	5	F3_F4_minus_F0_F2	-0.2728732139239902	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7400;P108-PWY;PWY-5505;PWY-7279;PWY-5415
LoombaR_2017	conservative	random_02101	5	F3_F4_minus_F0_F2	-0.21342909391100218	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7400;PWY-5863;PWY-5505;PWY-7616;PWY-6785
LoombaR_2017	conservative	random_02102	5	F3_F4_minus_F0_F2	0.08346034737490893	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;PWY-5367;PWY-5505;PWY-7616;PWY490-3
LoombaR_2017	conservative	random_02103	5	F3_F4_minus_F0_F2	0.0695619111960335	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;PWY-6590;TEICHOICACID-PWY;PROPFERM-PWY;PWY-5004
LoombaR_2017	conservative	random_02104	5	F3_F4_minus_F0_F2	-0.1953186407755787	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	ARGSYN-PWY;PWY-5138;GOLPDLCAT-PWY;PWY-7616;PWY490-3
LoombaR_2017	conservative	random_02105	5	F3_F4_minus_F0_F2	-0.3781047545154612	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6317;P108-PWY;GOLPDLCAT-PWY;PWY-7616;PWY66-367
LoombaR_2017	conservative	random_02106	5	F3_F4_minus_F0_F2	-0.2633346698102992	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	TRPSYN-PWY;POLYAMINSYN3-PWY;TEICHOICACID-PWY;PWY-7279;PWY-5392
LoombaR_2017	conservative	random_02107	5	F3_F4_minus_F0_F2	-0.12481147126309367	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6168;PWY-5863;TEICHOICACID-PWY;PWY-7616;PWY-5004
LoombaR_2017	conservative	random_02108	5	F3_F4_minus_F0_F2	-0.26749666383664117	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLUTORN-PWY;P42-PWY;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-5415
LoombaR_2017	conservative	random_02109	5	F3_F4_minus_F0_F2	-0.20864621900447577	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6168;PWY-5367;TEICHOICACID-PWY;PWY-7616;PWY490-3
LoombaR_2017	conservative	random_02110	5	F3_F4_minus_F0_F2	-0.24522942807730264	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7400;P42-PWY;TEICHOICACID-PWY;PWY-7616;PWY66-367
LoombaR_2017	conservative	random_02111	5	F3_F4_minus_F0_F2	-0.23191945824564275	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	ARGSYN-PWY;PWY-7392;TEICHOICACID-PWY;PROPFERM-PWY;PWY-6435
LoombaR_2017	conservative	random_02112	5	F3_F4_minus_F0_F2	0.1028965305473184	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7220;PWY-5863;PWY-5505;PROPFERM-PWY;PWY-5392
LoombaR_2017	conservative	random_02113	5	F3_F4_minus_F0_F2	-0.4019216532031358	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY66-422;P42-PWY;TEICHOICACID-PWY;PROPFERM-PWY;PWY-5004
LoombaR_2017	conservative	random_02114	5	F3_F4_minus_F0_F2	-0.27738917135684105	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	ARGSYNBSUB-PWY;P108-PWY;TEICHOICACID-PWY;PROPFERM-PWY;PWY-5004
LoombaR_2017	conservative	random_02115	5	F3_F4_minus_F0_F2	-0.14279772270843516	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY0-1296;PWY-5863;TEICHOICACID-PWY;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02116	5	F3_F4_minus_F0_F2	-0.21766661985501656	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY0-1296;P108-PWY;TEICHOICACID-PWY;PROPFERM-PWY;PWY-6562
LoombaR_2017	conservative	random_02117	5	F3_F4_minus_F0_F2	-0.08426602770027003	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-5138;GOLPDLCAT-PWY;PWY-7279;PWY-7371
LoombaR_2017	conservative	random_02118	5	F3_F4_minus_F0_F2	-0.07375219760605312	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-5138;GOLPDLCAT-PWY;PWY-7279;PWY-6562
LoombaR_2017	conservative	random_02119	5	F3_F4_minus_F0_F2	0.08392799054128286	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;PWY-5367;PWY-5505;PWY-7616;PWY-101
LoombaR_2017	conservative	random_02120	5	F3_F4_minus_F0_F2	-0.32520676131218806	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLYCOGENSYNTH-PWY;POLYAMINSYN3-PWY;TEICHOICACID-PWY;PROPFERM-PWY;PWY-5415
LoombaR_2017	conservative	random_02121	5	F3_F4_minus_F0_F2	-0.3052594477023707	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	ARGSYN-PWY;POLYAMINSYN3-PWY;TEICHOICACID-PWY;PWY-7279;PWY-6435
LoombaR_2017	conservative	random_02122	5	F3_F4_minus_F0_F2	-0.1847580815247074	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-7392;PWY-5505;PROPFERM-PWY;PWY66-367
LoombaR_2017	conservative	random_02123	5	F3_F4_minus_F0_F2	0.08314243230555629	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;P108-PWY;PWY-5505;PWY-7616;PWY-6785
LoombaR_2017	conservative	random_02124	5	F3_F4_minus_F0_F2	0.07561584212833239	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;PWY-6590;TEICHOICACID-PWY;PWY-7616;PWY-7371
LoombaR_2017	conservative	random_02125	5	F3_F4_minus_F0_F2	0.055003596253157205	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;P108-PWY;TEICHOICACID-PWY;PWY-7616;PWY-6435
LoombaR_2017	conservative	random_02126	5	F3_F4_minus_F0_F2	-0.19063776707432734	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PANTO-PWY;PWY-6590;TEICHOICACID-PWY;PWY-7279;PWY-101
LoombaR_2017	conservative	random_02127	5	F3_F4_minus_F0_F2	-0.22058191803602334	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6168;P108-PWY;PWY-5505;PWY-7616;PWY490-3
LoombaR_2017	conservative	random_02128	5	F3_F4_minus_F0_F2	-0.043470544164778246	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6936;P108-PWY;GOLPDLCAT-PWY;PWY-7279;PWY-5004
LoombaR_2017	conservative	random_02129	5	F3_F4_minus_F0_F2	-0.18191074608640534	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLYCOGENSYNTH-PWY;PWY-5138;GOLPDLCAT-PWY;PWY-7279;PWY-6562
LoombaR_2017	conservative	random_02130	5	F3_F4_minus_F0_F2	-0.045204641829600156	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	TRPSYN-PWY;PWY-5863;GOLPDLCAT-PWY;PWY-7616;PWY-6562
LoombaR_2017	conservative	random_02131	5	F3_F4_minus_F0_F2	0.05442961344479791	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7539;PWY-6590;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-5392
LoombaR_2017	conservative	random_02132	5	F3_F4_minus_F0_F2	-0.17997940171007265	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;P42-PWY;TEICHOICACID-PWY;PWY-7279;PWY-101
LoombaR_2017	conservative	random_02133	5	F3_F4_minus_F0_F2	-0.10837612207854708	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-7392;GOLPDLCAT-PWY;PWY-7279;PWY-7371
LoombaR_2017	conservative	random_02134	5	F3_F4_minus_F0_F2	-0.028523589184787923	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6936;P42-PWY;GOLPDLCAT-PWY;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02135	5	F3_F4_minus_F0_F2	-0.21326278829631562	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-6590;TEICHOICACID-PWY;PROPFERM-PWY;PWY490-3
LoombaR_2017	conservative	random_02136	5	F3_F4_minus_F0_F2	0.08568700879940927	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;PWY-5138;TEICHOICACID-PWY;PWY-7616;PWY-6435
LoombaR_2017	conservative	random_02137	5	F3_F4_minus_F0_F2	0.04931729677596319	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7539;PWY-6590;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-5415
LoombaR_2017	conservative	random_02138	5	F3_F4_minus_F0_F2	-0.24030908554458197	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	ARGSYN-PWY;PWY-5138;PWY-5505;PWY-7616;PWY-5415
LoombaR_2017	conservative	random_02139	5	F3_F4_minus_F0_F2	0.12671244844031193	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6703;PWY-5138;GOLPDLCAT-PWY;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02140	5	F3_F4_minus_F0_F2	-0.13831050905375797	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PANTO-PWY;P108-PWY;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-6562
LoombaR_2017	conservative	random_02141	5	F3_F4_minus_F0_F2	-0.21315049529556696	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	THISYNARA-PWY;PWY-6590;TEICHOICACID-PWY;PWY-7279;PWY490-3
LoombaR_2017	conservative	random_02142	5	F3_F4_minus_F0_F2	0.08561475747954006	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;PWY-5138;TEICHOICACID-PWY;PWY-7279;PWY-6785
LoombaR_2017	conservative	random_02143	5	F3_F4_minus_F0_F2	-0.0014811323004213506	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6703;POLYAMINSYN3-PWY;GOLPDLCAT-PWY;PWY-7616;PWY-101
LoombaR_2017	conservative	random_02144	5	F3_F4_minus_F0_F2	-0.25802439062565874	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;P42-PWY;TEICHOICACID-PWY;PWY-7616;PWY-6876
LoombaR_2017	conservative	random_02145	5	F3_F4_minus_F0_F2	-0.040281064868916694	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7539;PWY-6590;TEICHOICACID-PWY;PROPFERM-PWY;PWY-6876
LoombaR_2017	conservative	random_02146	5	F3_F4_minus_F0_F2	-0.24498069392327526	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY0-1296;PWY-6590;PWY-5505;PWY-7616;PWY-101
LoombaR_2017	conservative	random_02147	5	F3_F4_minus_F0_F2	-0.18767249808000308	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PANTO-PWY;P108-PWY;PWY-5505;PWY-7616;PWY-6562
LoombaR_2017	conservative	random_02148	5	F3_F4_minus_F0_F2	-0.28745980517678493	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;P108-PWY;PWY-5505;PWY-7616;PWY-6785
LoombaR_2017	conservative	random_02149	5	F3_F4_minus_F0_F2	-0.30093119744000596	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-4242;POLYAMINSYN3-PWY;PWY-5505;PROPFERM-PWY;PWY-6562
LoombaR_2017	conservative	random_02150	5	F3_F4_minus_F0_F2	-0.02638068382677261	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7539;P108-PWY;TEICHOICACID-PWY;PWY-7279;PWY-6876
LoombaR_2017	conservative	random_02151	5	F3_F4_minus_F0_F2	-0.20106498444657728	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY0-1296;P42-PWY;TEICHOICACID-PWY;PWY-7616;PWY-5415
LoombaR_2017	conservative	random_02152	5	F3_F4_minus_F0_F2	-0.23402223497065933	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7400;PWY-7392;TEICHOICACID-PWY;PWY-7279;PWY-7371
LoombaR_2017	conservative	random_02153	5	F3_F4_minus_F0_F2	-0.04233581204735781	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6936;PWY-5863;PWY-5505;PROPFERM-PWY;PWY-5392
LoombaR_2017	conservative	random_02154	5	F3_F4_minus_F0_F2	-0.10786481174027873	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6147;POLYAMINSYN3-PWY;PWY-5505;PROPFERM-PWY;PWY-5004
LoombaR_2017	conservative	random_02155	5	F3_F4_minus_F0_F2	-0.11704143238916309	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PYRIDNUCSYN-PWY;P42-PWY;GOLPDLCAT-PWY;PWY-7279;PWY-5415
LoombaR_2017	conservative	random_02156	5	F3_F4_minus_F0_F2	-0.41278349901390854	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6317;PWY-5367;TEICHOICACID-PWY;PROPFERM-PWY;PWY-5392
LoombaR_2017	conservative	random_02157	5	F3_F4_minus_F0_F2	-0.34856387598666494	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6317;P42-PWY;GOLPDLCAT-PWY;PWY-7279;PWY-5392
LoombaR_2017	conservative	random_02158	5	F3_F4_minus_F0_F2	-0.22896304901327547	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;P108-PWY;GOLPDLCAT-PWY;PROPFERM-PWY;PWY-6876
LoombaR_2017	conservative	random_02159	5	F3_F4_minus_F0_F2	-0.284003454624993	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;P108-PWY;TEICHOICACID-PWY;PWY-7616;PWY-5392
LoombaR_2017	conservative	random_02160	5	F3_F4_minus_F0_F2	0.07678993701659564	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7539;PWY-5863;TEICHOICACID-PWY;PWY-7279;PWY-6562
LoombaR_2017	conservative	random_02161	5	F3_F4_minus_F0_F2	0.07765398331808449	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6147;PWY-5863;PWY-5505;PWY-7616;PWY490-3
LoombaR_2017	conservative	random_02162	5	F3_F4_minus_F0_F2	-0.25531136443506774	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-4242;P108-PWY;TEICHOICACID-PWY;PROPFERM-PWY;PWY-101
LoombaR_2017	conservative	random_02163	5	F3_F4_minus_F0_F2	-0.2950790804540988	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7357;P108-PWY;TEICHOICACID-PWY;PROPFERM-PWY;PWY-5004
LoombaR_2017	conservative	random_02164	5	F3_F4_minus_F0_F2	-0.03890449430276366	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-841;P108-PWY;PWY-5505;PWY-7616;PWY-6785
LoombaR_2017	conservative	random_02165	5	F3_F4_minus_F0_F2	-0.32439484542168007	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6317;PWY-5863;TEICHOICACID-PWY;PWY-7279;PWY-5004
LoombaR_2017	conservative	random_02166	5	F3_F4_minus_F0_F2	0.10022316775139295	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7228;PWY-7392;TEICHOICACID-PWY;PWY-7279;PWY-5004
LoombaR_2017	conservative	random_02167	5	F3_F4_minus_F0_F2	-0.1495239586789303	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	TRPSYN-PWY;PWY-6590;GOLPDLCAT-PWY;PWY-7279;PWY66-367
LoombaR_2017	conservative	random_02168	5	F3_F4_minus_F0_F2	0.10141998110789263	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-7222;PWY-5863;PWY-5505;PWY-7279;PWY-6435
LoombaR_2017	conservative	random_02169	5	F3_F4_minus_F0_F2	0.04038434121646439	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-6703;PWY-5138;PWY-5505;PWY-7616;PWY-5415
LoombaR_2017	conservative	random_02170	5	F3_F4_minus_F0_F2	-0.32317744983736496	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	GLUTORN-PWY;PWY-5367;TEICHOICACID-PWY;PROPFERM-PWY;PWY-101
LoombaR_2017	conservative	random_02171	5	F3_F4_minus_F0_F2	-0.24622348067470679	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	PWY-4242;PWY-5367;PWY-5505;PWY-7279;PWY66-367
LoombaR_2017	conservative	random_02172	5	F3_F4_minus_F0_F2	-0.13254622057321352	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	4	1	0	NONOXIPENT-PWY;PWY-6590;GOLPDLCAT-PWY;PWY-7616;PWY-5004
