random_module_id	n_pathways	delta_mean_logratio_S_minus_M	abs_delta_ge_true	same_direction_as_true	p_exact	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
random_01554	8	0.340508292541	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-6210: 2-aminophenol degradation;LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate
random_01555	8	0.386518431681	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-5088: L-glutamate degradation VIII (to propanoate);PWY-7874: L-threonate degradation;P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)
random_01556	8	0.381373773814	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation);PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-8175: even iso-branched-chain fatty acid biosynthesis
random_01557	8	0.382630301588	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast;LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis
random_01558	8	0.375209901612	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY-5180: toluene degradation I (aerobic) (via o-cresol);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-5724: superpathway of atrazine degradation
random_01559	8	0.398622175957	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-2941: L-lysine biosynthesis II;HISDEG-PWY: L-histidine degradation I;URDEGR-PWY: superpathway of allantoin degradation in plants;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle
random_01560	8	0.27607799753	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial);PWY-7874: L-threonate degradation;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate
random_01561	8	0.328936822587	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY-6185: 4-methylcatechol degradation (ortho cleavage);PWY0-1533: methylphosphonate degradation I;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)
random_01562	8	0.208558925425	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-5431: aromatic compounds degradation via &beta;-ketoadipate;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY-822: fructan biosynthesis
random_01563	8	0.303501375108	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;12DICHLORETHDEG-PWY: 1,2-dichloroethane degradation;PWY-5392: reductive TCA cycle II;PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-7039: phosphatidate metabolism, as a signaling molecule
random_01564	8	0.334242561565	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;URDEGR-PWY: superpathway of allantoin degradation in plants;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-6803: phosphatidylcholine acyl editing;PWY-822: fructan biosynthesis
random_01565	8	0.310198637765	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;PWY-6210: 2-aminophenol degradation;PWY-7874: L-threonate degradation;PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-5265: peptidoglycan biosynthesis II (staphylococci)
random_01566	8	0.281202507927	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY66-367: ketogenesis;PWY-7807: glyphosate degradation III;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-922: mevalonate pathway I (eukaryotes and bacteria)
random_01567	8	0.28405194341	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-4984: urea cycle;HISDEG-PWY: L-histidine degradation I;PWY5F9-12: biphenyl degradation;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY-5431: aromatic compounds degradation via &beta;-ketoadipate
random_01568	8	0.267984484469	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;PWY-7399: methylphosphonate degradation II;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY0-1221: putrescine degradation II
random_01569	8	0.33279793638	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);PWY-5030: L-histidine degradation III;PWY-6210: 2-aminophenol degradation;PWY0-1533: methylphosphonate degradation I;PWY-5723: Rubisco shunt;PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)
random_01570	8	0.320860187433	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-922: mevalonate pathway I (eukaryotes and bacteria);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-5417: catechol degradation III (ortho-cleavage pathway)
random_01571	8	0.300833482559	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-2941: L-lysine biosynthesis II;PWY-5030: L-histidine degradation III;PWY-6396: superpathway of 2,3-butanediol biosynthesis;PWY-7807: glyphosate degradation III;P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)
random_01572	8	0.477670149274	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);HISDEG-PWY: L-histidine degradation I;PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis;PWY-5392: reductive TCA cycle II;PWY-6803: phosphatidylcholine acyl editing;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)
random_01573	8	0.236316981384	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;PWY-7317: superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis;PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-6396: superpathway of 2,3-butanediol biosynthesis
random_01574	8	0.412395983694	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;PWY-2941: L-lysine biosynthesis II;PWY-5030: L-histidine degradation III;12DICHLORETHDEG-PWY: 1,2-dichloroethane degradation;PWY-7807: glyphosate degradation III;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-7039: phosphatidate metabolism, as a signaling molecule
random_01575	8	0.336600156244	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;URSIN-PWY: ureide biosynthesis;PWY-7807: glyphosate degradation III;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-8175: even iso-branched-chain fatty acid biosynthesis
random_01576	8	0.312450640905	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation);PWY-7874: L-threonate degradation;METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-5431: aromatic compounds degradation via &beta;-ketoadipate
random_01577	8	0.396481026862	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;PWY-6210: 2-aminophenol degradation;LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);PWY-6803: phosphatidylcholine acyl editing;PWY-922: mevalonate pathway I (eukaryotes and bacteria)
random_01578	8	0.264660477605	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;PWY-5484: glycolysis II (from fructose 6-phosphate);PWY-5030: L-histidine degradation III;PWY-5028: L-histidine degradation II;PWY-5392: reductive TCA cycle II;PWY-5723: Rubisco shunt;PWY-7873: D-erythronate degradation II
random_01579	8	0.417957040135	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;POLYAMSYN-PWY: superpathway of polyamine biosynthesis I;P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;PWY-7268: cytosolic NADPH production (yeast);PWY-7807: glyphosate degradation III;MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis;PWY-6328: L-lysine degradation X
random_01580	8	0.293863045926	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;URSIN-PWY: ureide biosynthesis;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);PWY-6803: phosphatidylcholine acyl editing;PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)
random_01581	8	0.255767608349	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;PWY-7000: kanamycin biosynthesis;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle
random_01582	8	0.278020681257	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;PWY490-3: nitrate reduction VI (assimilatory);LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12);PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY-6185: 4-methylcatechol degradation (ortho cleavage)
random_01583	8	0.350225131802	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-5659: GDP-mannose biosynthesis;PWY-5030: L-histidine degradation III;PWY-5692: allantoin degradation to glyoxylate II;PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-7031: protein N-glycosylation (bacterial)
random_01584	8	0.447078062089	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5130: 2-oxobutanoate degradation I;NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;PWY-6641: superpathway of sulfolactate degradation;PWY-7874: L-threonate degradation;PWY-6803: phosphatidylcholine acyl editing;PWY-5994: palmitate biosynthesis (type I fatty acid synthase)
random_01585	8	0.410385163022	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli);PWY-5030: L-histidine degradation III;PWY-5417: catechol degradation III (ortho-cleavage pathway);PWY-7874: L-threonate degradation;PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-6641: superpathway of sulfolactate degradation
random_01586	8	0.3959081722	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-7317: superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis;PWY-5392: reductive TCA cycle II;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)
random_01587	8	0.258478703274	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;P621-PWY: nylon-6 oligomer degradation;PWY-5392: reductive TCA cycle II;PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-8175: even iso-branched-chain fatty acid biosynthesis
random_01588	8	0.261509598594	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);PWY-5030: L-histidine degradation III;CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);PWY-5897: superpathway of menaquinol-11 biosynthesis;PWY-6920: 6-gingerol analog biosynthesis (engineered)
random_01589	8	0.294825781194	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-4984: urea cycle;HISDEG-PWY: L-histidine degradation I;URDEGR-PWY: superpathway of allantoin degradation in plants;PWY0-1533: methylphosphonate degradation I;PWY-5899: superpathway of menaquinol-13 biosynthesis;PWY-5431: aromatic compounds degradation via &beta;-ketoadipate
random_01590	8	0.389586542837	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-7039: phosphatidate metabolism, as a signaling molecule;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-5724: superpathway of atrazine degradation
random_01591	8	0.306854068852	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-4984: urea cycle;PWY-5030: L-histidine degradation III;PWY-7396: butanol and isobutanol biosynthesis (engineered);PWY-5705: allantoin degradation to glyoxylate III;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-6641: superpathway of sulfolactate degradation
random_01592	8	0.33842616397	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5484: glycolysis II (from fructose 6-phosphate);HISDEG-PWY: L-histidine degradation I;PWY-7723: bacterial bioluminescence;PWY-7807: glyphosate degradation III;PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY-5692: allantoin degradation to glyoxylate II
random_01593	8	0.403341305024	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic);PWY-2941: L-lysine biosynthesis II;PWY-5030: L-histidine degradation III;PWY-6215: 4-chlorobenzoate degradation;PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway);METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis;PWY-5692: allantoin degradation to glyoxylate II
random_01594	8	0.471223947833	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5497: purine nucleobases degradation II (anaerobic);PWY-2941: L-lysine biosynthesis II;HISDEG-PWY: L-histidine degradation I;PWY-5415: catechol degradation I (meta-cleavage pathway);PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain);PWY-6803: phosphatidylcholine acyl editing;PWY-6182: superpathway of salicylate degradation
random_01595	8	0.308352055456	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;PWY-5913: partial TCA cycle (obligate autotrophs);PWY-5188: tetrapyrrole biosynthesis I (from glutamate);HISDEG-PWY: L-histidine degradation I;PWY-7389: superpathway of anaerobic energy metabolism (invertebrates);PWY-5392: reductive TCA cycle II;PWY-5897: superpathway of menaquinol-11 biosynthesis;PWY0-1221: putrescine degradation II
random_01596	8	0.333493042373	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5497: purine nucleobases degradation II (anaerobic);P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;PWY-6182: superpathway of salicylate degradation;PWY-7807: glyphosate degradation III;PWY-5723: Rubisco shunt;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)
random_01597	8	0.371528156037	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);P441-PWY: superpathway of N-acetylneuraminate degradation;PWY-5030: L-histidine degradation III;PWY-8173: anteiso-branched-chain fatty acid biosynthesis;PWY0-1533: methylphosphonate degradation I;PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis
random_01598	8	0.270973397709	False	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;PWY-5130: 2-oxobutanoate degradation I;PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation);PWY-5392: reductive TCA cycle II;PWY-5838: superpathway of menaquinol-8 biosynthesis I;PWY-6396: superpathway of 2,3-butanediol biosynthesis
random_01599	8	0.312418273468	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PENTOSE-P-PWY: pentose phosphate pathway;HISDEG-PWY: L-histidine degradation I;PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation);PWY-5705: allantoin degradation to glyoxylate III;P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)
random_01600	8	0.396553638157	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PWY-5659: GDP-mannose biosynthesis;HISDEG-PWY: L-histidine degradation I;PWY-7616: methanol oxidation to carbon dioxide;PWY-7874: L-threonate degradation;PWY-5898: superpathway of menaquinol-12 biosynthesis;PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)
random_01601	8	0.325291082984	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUCCAT-PWY: fucose degradation;HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent);PENTOSE-P-PWY: pentose phosphate pathway;PWY-5030: L-histidine degradation III;PWY-822: fructan biosynthesis;PWY-7807: glyphosate degradation III;PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration);PWY-5415: catechol degradation I (meta-cleavage pathway)
random_01602	8	0.3725682925	True	False	not_computed_for_random_specificity	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	8	0	0	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation;PWY-5130: 2-oxobutanoate degradation I;P441-PWY: superpathway of N-acetylneuraminate degradation;HISDEG-PWY: L-histidine degradation I;DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative);PWY-6435: 4-hydroxybenzoate biosynthesis III (plants);PWY-5723: Rubisco shunt;PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle
